5880,2020-12-27T15:25:19Z,2020-12-27T15:31:43Z,680.88235362,691.68311872,686.1666444009119
5881,2020-12-27T15:31:43Z,2020-12-27T15:38:13Z,686.27551020,690.58605382,688.5344385773865
5882,2020-12-27T15:38:13Z,2020-12-27T15:44:44Z,688.88057380,694.86322236,692.3773379509033
5883,2020-12-27T15:44:44Z,2020-12-27T15:51:06Z,692.50000000,695.64399999,694.1499125783514
5884,2020-12-27T15:51:07Z,2020-12-27T15:57:33Z,691.90414893,696.53318183,694.5102658903095
5885,2020-12-27T15:57:34Z,2020-12-27T16:04:00Z,694.91286740,708.20331962,700.6395164583905
5886,2020-12-27T16:04:00Z,2020-12-27T16:10:25Z,706.09267109,715.30000000,710.9171087679824
5887,2020-12-27T16:10:26Z,2020-12-27T16:16:51Z,704.66035553,714.68966684,710.3994729003776
5888,2020-12-27T16:16:51Z,2020-12-27T16:22:58Z,700.22803540,710.79606962,705.2401474227887
5889,2020-12-27T16:22:59Z,2020-12-27T16:29:16Z,690.11115554,703.77915844,696.9603114757061
5890,2020-12-27T16:29:16Z,2020-12-27T16:35:51Z,691.75527554,703.40272895,697.7587575369236
5891,2020-12-27T16:35:51Z,2020-12-27T16:42:29Z,690.98338221,696.93877551,693.5487910662464
5892,2020-12-27T16:42:29Z,2020-12-27T16:48:35Z,690.70020648,698.39739024,694.458832840759
5893,2020-12-27T16:48:35Z,2020-12-27T16:54:49Z,685.00000000,694.73940904,690.1453014163138
5894,2020-12-27T16:54:49Z,2020-12-27T17:01:14Z,693.60275161,696.20000000,694.953549506979
5895,2020-12-27T17:01:14Z,2020-12-27T17:08:02Z,689.81371776,695.26068451,692.3821294785297
5896,2020-12-27T17:08:02Z,2020-12-27T17:14:18Z,687.31371776,691.22844335,689.1146619853004
5897,2020-12-27T17:14:18Z,2020-12-27T17:20:37Z,687.49358143,692.75326497,690.4487662018987
5898,2020-12-27T17:20:38Z,2020-12-27T17:26:57Z,688.38238242,690.81632653,689.6598783481819
5899,2020-12-27T17:26:57Z,2020-12-27T17:33:23Z,687.75510204,693.55116956,690.8942455421839
5900,2020-12-27T17:33:23Z,2020-12-27T17:39:38Z,688.21055770,694.15080932,691.6375734334945
